simtime, targetX, targetY,  targetZ, currentX, currentY, currentZ
21.5,2004.18,1077.86,1105,2635.82,533.649,1105.98
21.75,2004.18,1077.86,1105,2635.82,533.649,1105.98
22,2004.18,1077.86,1105,2635.55,533.878,1105.98
22.25,2004.18,1077.86,1105,2635.55,533.878,1105.98
22.5,2004.18,1077.86,1105,2635.29,534.107,1105.98
22.75,2004.18,1077.86,1105,2635.29,534.107,1105.98
23,2004.18,1077.86,1105,2635.02,534.336,1105.98
23.25,2004.18,1077.86,1105,2635.02,534.336,1105.98
23.5,2004.18,1077.86,1105,2634.76,534.564,1105.98
23.75,2004.18,1077.86,1105,2634.76,534.564,1105.98
24,2004.18,1077.86,1105,2634.49,534.793,1105.98
24.25,2004.18,1077.86,1105,2634.49,534.793,1105.98
24.5,2004.18,1077.86,1105,2634.23,535.022,1105.98
24.75,2004.18,1077.86,1105,2634.23,535.022,1105.98
25,2004.18,1077.86,1105,2633.96,535.251,1105.98
25.25,2004.18,1077.86,1105,2633.96,535.251,1105.98
25.5,2004.18,1077.86,1105,2633.7,535.48,1105.98
25.75,2004.18,1077.86,1105,2633.7,535.48,1105.98
26,2004.18,1077.86,1105,2633.43,535.709,1105.98
26.25,2004.18,1077.86,1105,2633.43,535.709,1105.98
26.5,2004.18,1077.86,1105,2633.16,535.937,1105.98
26.75,2004.18,1077.86,1105,2633.16,535.937,1105.98
27,2004.18,1077.86,1105,2632.9,536.166,1105.98
27.25,2004.18,1077.86,1105,2632.9,536.166,1105.98
27.5,2004.18,1077.86,1105,2632.63,536.395,1105.98
27.75,2004.18,1077.86,1105,2632.63,536.395,1105.98
28,2004.18,1077.86,1105,2632.37,536.624,1105.98
28.25,2004.18,1077.86,1105,2632.37,536.624,1105.98
28.5,2004.18,1077.86,1105,2632.1,536.853,1105.98
28.75,2004.18,1077.86,1105,2632.1,536.853,1105.98
29,2004.18,1077.86,1105,2631.84,537.081,1105.98
29.25,2004.18,1077.86,1105,2631.84,537.081,1105.98
29.5,2004.18,1077.86,1105,2631.57,537.31,1105.98
29.75,2004.18,1077.86,1105,2631.57,537.31,1105.98
30,2004.18,1077.86,1105,2631.31,537.539,1105.98
30.25,2004.18,1077.86,1105,2631.31,537.539,1105.98
30.5,2004.18,1077.86,1105,2631.04,537.768,1105.97
30.75,2004.18,1077.86,1105,2631.04,537.768,1105.97
31,2004.18,1077.86,1105,2630.77,537.997,1105.97
31.25,2004.18,1077.86,1105,2630.77,537.997,1105.97
31.5,2004.18,1077.86,1105,2630.51,538.226,1105.97
31.75,2004.18,1077.86,1105,2630.51,538.226,1105.97
32,2004.18,1077.86,1105,2630.24,538.454,1105.97
32.25,2004.18,1077.86,1105,2630.24,538.454,1105.97
32.5,2004.18,1077.86,1105,2629.98,538.683,1105.97
32.75,2004.18,1077.86,1105,2629.98,538.683,1105.97
33,2004.18,1077.86,1105,2629.71,538.912,1105.97
33.25,2004.18,1077.86,1105,2629.71,538.912,1105.97
33.5,2004.18,1077.86,1105,2629.45,539.141,1105.97
33.75,2004.18,1077.86,1105,2629.45,539.141,1105.97
34,2004.18,1077.86,1105,2629.18,539.37,1105.97
34.25,2004.18,1077.86,1105,2629.18,539.37,1105.97
34.5,2004.18,1077.86,1105,2628.92,539.598,1105.97
34.75,2004.18,1077.86,1105,2628.92,539.598,1105.97
35,2004.18,1077.86,1105,2628.65,539.827,1105.97
35.25,2004.18,1077.86,1105,2628.65,539.827,1105.97
35.5,2004.18,1077.86,1105,2628.38,540.056,1105.97
35.75,2004.18,1077.86,1105,2628.38,540.056,1105.97
36,2004.18,1077.86,1105,2628.12,540.285,1105.97
36.25,2004.18,1077.86,1105,2628.12,540.285,1105.97
36.5,2004.18,1077.86,1105,2627.85,540.514,1105.97
36.75,2004.18,1077.86,1105,2627.85,540.514,1105.97
37,2004.18,1077.86,1105,2627.59,540.743,1105.97
37.25,2004.18,1077.86,1105,2627.59,540.743,1105.97
37.5,2004.18,1077.86,1105,2627.32,540.971,1105.97
37.75,2004.18,1077.86,1105,2627.32,540.971,1105.97
38,2004.18,1077.86,1105,2627.06,541.2,1105.97
38.25,2004.18,1077.86,1105,2627.06,541.2,1105.97
38.5,2004.18,1077.86,1105,2626.79,541.429,1105.97
38.75,2004.18,1077.86,1105,2626.79,541.429,1105.97
39,2004.18,1077.86,1105,2626.52,541.658,1105.97
39.25,2004.18,1077.86,1105,2626.52,541.658,1105.97
39.5,2004.18,1077.86,1105,2626.26,541.887,1105.97
39.75,2004.18,1077.86,1105,2626.26,541.887,1105.97
40,2004.18,1077.86,1105,2625.99,542.115,1105.97
40.25,2004.18,1077.86,1105,2625.99,542.115,1105.97
40.5,2004.18,1077.86,1105,2625.73,542.344,1105.97
40.75,2004.18,1077.86,1105,2625.73,542.344,1105.97
41,2004.18,1077.86,1105,2625.46,542.573,1105.97
41.25,2004.18,1077.86,1105,2625.46,542.573,1105.97
41.5,2004.18,1077.86,1105,2625.2,542.802,1105.97
41.75,2004.18,1077.86,1105,2625.2,542.802,1105.97
42,2004.18,1077.86,1105,2624.93,543.031,1105.97
42.25,2004.18,1077.86,1105,2624.93,543.031,1105.97
42.5,2004.18,1077.86,1105,2624.67,543.26,1105.96
42.75,2004.18,1077.86,1105,2624.67,543.26,1105.96
43,2004.18,1077.86,1105,2624.4,543.488,1105.96
43.25,2004.18,1077.86,1105,2624.4,543.488,1105.96
43.5,2004.18,1077.86,1105,2624.13,543.717,1105.96
43.75,2004.18,1077.86,1105,2624.13,543.717,1105.96
44,2004.18,1077.86,1105,2623.87,543.946,1105.96
44.25,2004.18,1077.86,1105,2623.87,543.946,1105.96
44.5,2004.18,1077.86,1105,2623.6,544.175,1105.96
44.75,2004.18,1077.86,1105,2623.6,544.175,1105.96
45,2004.18,1077.86,1105,2623.34,544.404,1105.96
45.25,2004.18,1077.86,1105,2623.34,544.404,1105.96
45.5,2004.18,1077.86,1105,2623.07,544.632,1105.96
45.75,2004.18,1077.86,1105,2623.07,544.632,1105.96
46,2004.18,1077.86,1105,2622.81,544.861,1105.96
46.25,2004.18,1077.86,1105,2622.81,544.861,1105.96
46.5,2004.18,1077.86,1105,2622.54,545.09,1105.96
46.75,2004.18,1077.86,1105,2622.54,545.09,1105.96
47,2004.18,1077.86,1105,2622.28,545.319,1105.96
47.25,2004.18,1077.86,1105,2622.28,545.319,1105.96
47.5,2004.18,1077.86,1105,2622.01,545.548,1105.96
47.75,2004.18,1077.86,1105,2622.01,545.548,1105.96
48,2004.18,1077.86,1105,2621.74,545.776,1105.96
48.25,2004.18,1077.86,1105,2621.74,545.776,1105.96
48.5,2004.18,1077.86,1105,2621.48,546.005,1105.96
48.75,2004.18,1077.86,1105,2621.48,546.005,1105.96
49,2004.18,1077.86,1105,2621.21,546.234,1105.96
49.25,2004.18,1077.86,1105,2621.21,546.234,1105.96
49.5,2004.18,1077.86,1105,2620.95,546.463,1105.96
49.75,2004.18,1077.86,1105,2620.95,546.463,1105.96
50,2004.18,1077.86,1105,2620.68,546.692,1105.96
50.25,2004.18,1077.86,1105,2620.68,546.692,1105.96
50.5,2004.18,1077.86,1105,2620.42,546.921,1105.96
50.75,2004.18,1077.86,1105,2620.42,546.921,1105.96
51,2004.18,1077.86,1105,2620.15,547.149,1105.96
51.25,2004.18,1077.86,1105,2620.15,547.149,1105.96
51.5,2004.18,1077.86,1105,2619.89,547.378,1105.96
51.75,2004.18,1077.86,1105,2619.89,547.378,1105.96
52,2004.18,1077.86,1105,2619.62,547.607,1105.96
52.25,2004.18,1077.86,1105,2619.62,547.607,1105.96
52.5,2004.18,1077.86,1105,2619.35,547.836,1105.96
52.75,2004.18,1077.86,1105,2619.35,547.836,1105.96
53,2004.18,1077.86,1105,2619.09,548.065,1105.96
53.25,2004.18,1077.86,1105,2619.09,548.065,1105.96
53.5,2004.18,1077.86,1105,2618.82,548.293,1105.96
53.75,2004.18,1077.86,1105,2618.82,548.293,1105.96
54,2004.18,1077.86,1105,2618.56,548.522,1105.96
54.25,2004.18,1077.86,1105,2618.56,548.522,1105.96
54.5,2004.18,1077.86,1105,2618.29,548.751,1105.95
54.75,2004.18,1077.86,1105,2618.29,548.751,1105.95
55,2004.18,1077.86,1105,2618.03,548.98,1105.95
55.25,2004.18,1077.86,1105,2618.03,548.98,1105.95
55.5,2004.18,1077.86,1105,2617.76,549.209,1105.95
55.75,2004.18,1077.86,1105,2617.76,549.209,1105.95
56,2004.18,1077.86,1105,2617.5,549.438,1105.95
56.25,2004.18,1077.86,1105,2617.5,549.438,1105.95
56.5,2004.18,1077.86,1105,2617.23,549.666,1105.95
56.75,2004.18,1077.86,1105,2617.23,549.666,1105.95
57,2004.18,1077.86,1105,2616.96,549.895,1105.95
57.25,2004.18,1077.86,1105,2616.96,549.895,1105.95
57.5,2004.18,1077.86,1105,2616.7,550.124,1105.95
57.75,2004.18,1077.86,1105,2616.7,550.124,1105.95
58,2004.18,1077.86,1105,2616.43,550.353,1105.95
58.25,2004.18,1077.86,1105,2616.43,550.353,1105.95
58.5,2004.18,1077.86,1105,2616.17,550.582,1105.95
58.75,2004.18,1077.86,1105,2616.17,550.582,1105.95
59,2004.18,1077.86,1105,2615.9,550.81,1105.95
59.25,2004.18,1077.86,1105,2615.9,550.81,1105.95
59.5,2004.18,1077.86,1105,2615.64,551.039,1105.95
59.75,2004.18,1077.86,1105,2615.64,551.039,1105.95
60,2004.18,1077.86,1105,2615.37,551.268,1105.95
60.25,2004.18,1077.86,1105,2615.37,551.268,1105.95
60.5,2004.18,1077.86,1105,2615.11,551.497,1105.95
60.75,2004.18,1077.86,1105,2615.11,551.497,1105.95
61,2004.18,1077.86,1105,2614.84,551.726,1105.95
61.25,2004.18,1077.86,1105,2614.84,551.726,1105.95
61.5,2004.18,1077.86,1105,2614.57,551.955,1105.95
61.75,2004.18,1077.86,1105,2614.57,551.955,1105.95
62,2004.18,1077.86,1105,2614.31,552.183,1105.95
62.25,2004.18,1077.86,1105,2614.31,552.183,1105.95
62.5,2004.18,1077.86,1105,2614.04,552.412,1105.95
62.75,2004.18,1077.86,1105,2614.04,552.412,1105.95
63,2004.18,1077.86,1105,2613.78,552.641,1105.95
63.25,2004.18,1077.86,1105,2613.78,552.641,1105.95
63.5,2004.18,1077.86,1105,2613.51,552.87,1105.95
63.75,2004.18,1077.86,1105,2613.51,552.87,1105.95
64,2004.18,1077.86,1105,2613.25,553.099,1105.95
64.25,2004.18,1077.86,1105,2613.25,553.099,1105.95
64.5,2004.18,1077.86,1105,2612.98,553.327,1105.95
64.75,2004.18,1077.86,1105,2612.98,553.327,1105.95
65,2004.18,1077.86,1105,2612.71,553.556,1105.95
65.25,2004.18,1077.86,1105,2612.71,553.556,1105.95
65.5,2004.18,1077.86,1105,2612.45,553.785,1105.95
65.75,2004.18,1077.86,1105,2612.45,553.785,1105.95
66,2004.18,1077.86,1105,2612.18,554.014,1105.95
66.25,2004.18,1077.86,1105,2612.18,554.014,1105.95
66.5,2004.18,1077.86,1105,2611.92,554.243,1105.95
66.75,2004.18,1077.86,1105,2611.92,554.243,1105.95
67,2004.18,1077.86,1105,2611.65,554.472,1105.94
67.25,2004.18,1077.86,1105,2611.65,554.472,1105.94
67.5,2004.18,1077.86,1105,2611.39,554.7,1105.94
67.75,2004.18,1077.86,1105,2611.39,554.7,1105.94
68,2004.18,1077.86,1105,2611.12,554.929,1105.94
68.25,2004.18,1077.86,1105,2611.12,554.929,1105.94
68.5,2004.18,1077.86,1105,2610.86,555.158,1105.94
68.75,2004.18,1077.86,1105,2610.86,555.158,1105.94
69,2004.18,1077.86,1105,2610.59,555.387,1105.94
69.25,2004.18,1077.86,1105,2610.59,555.387,1105.94
69.5,2004.18,1077.86,1105,2610.32,555.616,1105.94
69.75,2004.18,1077.86,1105,2610.32,555.616,1105.94
70,2004.18,1077.86,1105,2610.06,555.844,1105.94
70.25,2004.18,1077.86,1105,2610.06,555.844,1105.94
70.5,2004.18,1077.86,1105,2609.79,556.073,1105.94
70.75,2004.18,1077.86,1105,2609.79,556.073,1105.94
71,2004.18,1077.86,1105,2609.53,556.302,1105.94
71.25,2004.18,1077.86,1105,2609.53,556.302,1105.94
71.5,2004.18,1077.86,1105,2609.26,556.531,1105.94
71.75,2004.18,1077.86,1105,2609.26,556.531,1105.94
72,2004.18,1077.86,1105,2609,556.76,1105.94
72.25,2004.18,1077.86,1105,2609,556.76,1105.94
72.5,2004.18,1077.86,1105,2608.73,556.989,1105.94
72.75,2004.18,1077.86,1105,2608.73,556.989,1105.94
73,2004.18,1077.86,1105,2608.47,557.217,1105.94
73.25,2004.18,1077.86,1105,2608.47,557.217,1105.94
73.5,2004.18,1077.86,1105,2608.2,557.446,1105.94
73.75,2004.18,1077.86,1105,2608.2,557.446,1105.94
74,2004.18,1077.86,1105,2607.93,557.675,1105.94
74.25,2004.18,1077.86,1105,2607.93,557.675,1105.94
74.5,2004.18,1077.86,1105,2607.67,557.904,1105.94
74.75,2004.18,1077.86,1105,2607.67,557.904,1105.94
75,2004.18,1077.86,1105,2607.4,558.133,1105.94
75.25,2004.18,1077.86,1105,2607.4,558.133,1105.94
75.5,2004.18,1077.86,1105,2607.14,558.361,1105.94
75.75,2004.18,1077.86,1105,2607.14,558.361,1105.94
76,2004.18,1077.86,1105,2606.87,558.59,1105.94
76.25,2004.18,1077.86,1105,2606.87,558.59,1105.94
76.5,2004.18,1077.86,1105,2606.61,558.819,1105.94
76.75,2004.18,1077.86,1105,2606.61,558.819,1105.94
77,2004.18,1077.86,1105,2606.34,559.048,1105.94
77.25,2004.18,1077.86,1105,2606.34,559.048,1105.94
77.5,2004.18,1077.86,1105,2606.08,559.277,1105.94
77.75,2004.18,1077.86,1105,2606.08,559.277,1105.94
78,2004.18,1077.86,1105,2605.81,559.506,1105.94
78.25,2004.18,1077.86,1105,2605.81,559.506,1105.94
78.5,2004.18,1077.86,1105,2605.54,559.734,1105.94
78.75,2004.18,1077.86,1105,2605.54,559.734,1105.94
79,2004.18,1077.86,1105,2605.28,559.963,1105.93
79.25,2004.18,1077.86,1105,2605.28,559.963,1105.93
79.5,2004.18,1077.86,1105,2605.01,560.192,1105.93
79.75,2004.18,1077.86,1105,2605.01,560.192,1105.93
80,2004.18,1077.86,1105,2604.75,560.421,1105.93
80.25,2004.18,1077.86,1105,2604.75,560.421,1105.93
80.5,2004.18,1077.86,1105,2604.48,560.65,1105.93
80.75,2004.18,1077.86,1105,2604.48,560.65,1105.93
81,2004.18,1077.86,1105,2604.22,560.878,1105.93
81.25,2004.18,1077.86,1105,2604.22,560.878,1105.93
81.5,2004.18,1077.86,1105,2603.95,561.107,1105.93
81.75,2004.18,1077.86,1105,2603.95,561.107,1105.93
82,2004.18,1077.86,1105,2603.69,561.336,1105.93
82.25,2004.18,1077.86,1105,2603.69,561.336,1105.93
82.5,2004.18,1077.86,1105,2603.42,561.565,1105.93
82.75,2004.18,1077.86,1105,2603.42,561.565,1105.93
83,2004.18,1077.86,1105,2603.15,561.794,1105.93
83.25,2004.18,1077.86,1105,2603.15,561.794,1105.93
83.5,2004.18,1077.86,1105,2602.89,562.023,1105.93
83.75,2004.18,1077.86,1105,2602.89,562.023,1105.93
84,2004.18,1077.86,1105,2602.62,562.251,1105.93
84.25,2004.18,1077.86,1105,2602.62,562.251,1105.93
84.5,2004.18,1077.86,1105,2602.36,562.48,1105.93
84.75,2004.18,1077.86,1105,2602.36,562.48,1105.93
85,2004.18,1077.86,1105,2602.09,562.709,1105.93
85.25,2004.18,1077.86,1105,2602.09,562.709,1105.93
85.5,2004.18,1077.86,1105,2601.83,562.938,1105.93
85.75,2004.18,1077.86,1105,2601.83,562.938,1105.93
86,2004.18,1077.86,1105,2601.56,563.167,1105.93
86.25,2004.18,1077.86,1105,2601.56,563.167,1105.93
86.5,2004.18,1077.86,1105,2601.3,563.395,1105.93
86.75,2004.18,1077.86,1105,2601.3,563.395,1105.93
87,2004.18,1077.86,1105,2601.03,563.624,1105.93
87.25,2004.18,1077.86,1105,2601.03,563.624,1105.93
87.5,2004.18,1077.86,1105,2600.76,563.853,1105.93
87.75,2004.18,1077.86,1105,2600.76,563.853,1105.93
88,2004.18,1077.86,1105,2600.5,564.082,1105.93
88.25,2004.18,1077.86,1105,2600.5,564.082,1105.93
88.5,2004.18,1077.86,1105,2600.23,564.311,1105.93
88.75,2004.18,1077.86,1105,2600.23,564.311,1105.93
89,2004.18,1077.86,1105,2599.97,564.54,1105.93
89.25,2004.18,1077.86,1105,2599.97,564.54,1105.93
89.5,2004.18,1077.86,1105,2599.7,564.768,1105.93
89.75,2004.18,1077.86,1105,2599.7,564.768,1105.93
90,2004.18,1077.86,1105,2599.44,564.997,1105.93
90.25,2004.18,1077.86,1105,2599.44,564.997,1105.93
90.5,2004.18,1077.86,1105,2599.17,565.226,1105.93
90.75,2004.18,1077.86,1105,2599.17,565.226,1105.93
91,2004.18,1077.86,1105,2598.9,565.455,1105.92
91.25,2004.18,1077.86,1105,2598.9,565.455,1105.92
91.5,2004.18,1077.86,1105,2598.64,565.684,1105.92
91.75,2004.18,1077.86,1105,2598.64,565.684,1105.92
92,2004.18,1077.86,1105,2598.37,565.912,1105.92
92.25,2004.18,1077.86,1105,2598.37,565.912,1105.92
92.5,2004.18,1077.86,1105,2598.11,566.141,1105.92
92.75,2004.18,1077.86,1105,2598.11,566.141,1105.92
93,2004.18,1077.86,1105,2597.84,566.37,1105.92
93.25,2004.18,1077.86,1105,2597.84,566.37,1105.92
93.5,2004.18,1077.86,1105,2597.58,566.599,1105.92
93.75,2004.18,1077.86,1105,2597.58,566.599,1105.92
94,2004.18,1077.86,1105,2597.31,566.828,1105.92
94.25,2004.18,1077.86,1105,2597.31,566.828,1105.92
94.5,2004.18,1077.86,1105,2597.05,567.057,1105.92
94.75,2004.18,1077.86,1105,2597.05,567.057,1105.92
95,2004.18,1077.86,1105,2596.78,567.285,1105.92
95.25,2004.18,1077.86,1105,2596.78,567.285,1105.92
95.5,2004.18,1077.86,1105,2596.51,567.514,1105.92
95.75,2004.18,1077.86,1105,2596.51,567.514,1105.92
96,2004.18,1077.86,1105,2596.25,567.743,1105.92
96.25,2004.18,1077.86,1105,2596.25,567.743,1105.92
96.5,2004.18,1077.86,1105,2595.98,567.972,1105.92
96.75,2004.18,1077.86,1105,2595.98,567.972,1105.92
97,2004.18,1077.86,1105,2595.72,568.201,1105.92
97.25,2004.18,1077.86,1105,2595.72,568.201,1105.92
97.5,2004.18,1077.86,1105,2595.45,568.429,1105.92
97.75,2004.18,1077.86,1105,2595.45,568.429,1105.92
98,2004.18,1077.86,1105,2595.19,568.658,1105.92
98.25,2004.18,1077.86,1105,2595.19,568.658,1105.92
98.5,2004.18,1077.86,1105,2594.92,568.887,1105.92
98.75,2004.18,1077.86,1105,2594.92,568.887,1105.92
99,2004.18,1077.86,1105,2594.66,569.116,1105.92
99.25,2004.18,1077.86,1105,2594.66,569.116,1105.92
99.5,2004.18,1077.86,1105,2594.39,569.345,1105.92
99.75,2004.18,1077.86,1105,2594.39,569.345,1105.92
100,2004.18,1077.86,1105,2594.12,569.574,1105.92
100.25,2004.18,1077.86,1105,2594.12,569.574,1105.92
100.5,2004.18,1077.86,1105,2593.86,569.802,1105.92
100.75,2004.18,1077.86,1105,2593.86,569.802,1105.92
101,2004.18,1077.86,1105,2593.59,570.031,1105.92
101.25,2004.18,1077.86,1105,2593.59,570.031,1105.92
101.5,2004.18,1077.86,1105,2593.33,570.26,1105.92
101.75,2004.18,1077.86,1105,2593.33,570.26,1105.92
102,2004.18,1077.86,1105,2593.06,570.489,1105.92
102.25,2004.18,1077.86,1105,2593.06,570.489,1105.92
102.5,2004.18,1077.86,1105,2592.8,570.718,1105.92
102.75,2004.18,1077.86,1105,2592.8,570.718,1105.92
103,2004.18,1077.86,1105,2592.53,570.946,1105.91
103.25,2004.18,1077.86,1105,2592.53,570.946,1105.91
103.5,2004.18,1077.86,1105,2592.27,571.175,1105.91
103.75,2004.18,1077.86,1105,2592.27,571.175,1105.91
104,2004.18,1077.86,1105,2592,571.404,1105.91
104.25,2004.18,1077.86,1105,2592,571.404,1105.91
104.5,2004.18,1077.86,1105,2591.73,571.633,1105.91
104.75,2004.18,1077.86,1105,2591.73,571.633,1105.91
105,2004.18,1077.86,1105,2591.47,571.862,1105.91
105.25,2004.18,1077.86,1105,2591.47,571.862,1105.91
105.5,2004.18,1077.86,1105,2591.2,572.091,1105.91
105.75,2004.18,1077.86,1105,2591.2,572.091,1105.91
106,2004.18,1077.86,1105,2590.94,572.319,1105.91
106.25,2004.18,1077.86,1105,2590.94,572.319,1105.91
106.5,2004.18,1077.86,1105,2590.67,572.548,1105.91
106.75,2004.18,1077.86,1105,2590.67,572.548,1105.91
107,2004.18,1077.86,1105,2590.41,572.777,1105.91
107.25,2004.18,1077.86,1105,2590.41,572.777,1105.91
107.5,2004.18,1077.86,1105,2590.14,573.006,1105.91
107.75,2004.18,1077.86,1105,2590.14,573.006,1105.91
108,2004.18,1077.86,1105,2589.88,573.235,1105.91
108.25,2004.18,1077.86,1105,2589.88,573.235,1105.91
108.5,2004.18,1077.86,1105,2589.61,573.463,1105.91
108.75,2004.18,1077.86,1105,2589.61,573.463,1105.91
109,2004.18,1077.86,1105,2589.34,573.692,1105.91
109.25,2004.18,1077.86,1105,2589.34,573.692,1105.91
109.5,2004.18,1077.86,1105,2589.08,573.921,1105.91
109.75,2004.18,1077.86,1105,2589.08,573.921,1105.91
110,2004.18,1077.86,1105,2588.81,574.15,1105.91
110.25,2004.18,1077.86,1105,2588.81,574.15,1105.91
110.5,2004.18,1077.86,1105,2588.55,574.379,1105.91
110.75,2004.18,1077.86,1105,2588.55,574.379,1105.91
111,2004.18,1077.86,1105,2588.28,574.608,1105.91
111.25,2004.18,1077.86,1105,2588.28,574.608,1105.91
111.5,2004.18,1077.86,1105,2588.02,574.836,1105.91
111.75,2004.18,1077.86,1105,2588.02,574.836,1105.91
112,2004.18,1077.86,1105,2587.75,575.065,1105.91
112.25,2004.18,1077.86,1105,2587.75,575.065,1105.91
112.5,2004.18,1077.86,1105,2587.48,575.294,1105.91
112.75,2004.18,1077.86,1105,2587.48,575.294,1105.91
113,2004.18,1077.86,1105,2587.22,575.523,1105.91
113.25,2004.18,1077.86,1105,2587.22,575.523,1105.91
113.5,2004.18,1077.86,1105,2586.95,575.752,1105.91
113.75,2004.18,1077.86,1105,2586.95,575.752,1105.91
114,2004.18,1077.86,1105,2586.69,575.98,1105.91
114.25,2004.18,1077.86,1105,2586.69,575.98,1105.91
114.5,2004.18,1077.86,1105,2586.42,576.209,1105.91
