simtime,x,y,z,course,climb,v,windX,windY,turn
32.922132872045,1338.22,3634.68,361,139.224,-1.2,6.76956,-1.80537,-2.83495,0
33.422132872045,1340.4,3632.15,360.4,139.197,-1.2,6.77059,-1.80237,-2.83615,0
33.922132872045,1342.57,3629.63,359.8,139.171,-1.2,6.77163,-1.79938,-2.83734,0
34.422132872045,1344.75,3627.11,359.2,139.145,-1.2,6.77268,-1.79638,-2.83853,0
34.922132872045,1346.93,3624.59,358.6,139.119,-1.2,6.77373,-1.79339,-2.83971,0
35.422132872045,1349.11,3622.07,358,139.093,-1.2,6.77478,-1.79039,-2.84089,0
35.922132872045,1351.3,3619.55,357.4,139.067,-1.2,6.77583,-1.78739,-2.84207,0
36.422132872045,1353.48,3617.03,356.8,139.041,-1.2,6.77689,-1.78439,-2.84325,0
36.922132872045,1355.67,3614.51,356.2,139.015,-1.2,6.77796,-1.7814,-2.84442,0
37.422132872045,1357.86,3612,355.6,138.988,-1.2,6.77903,-1.7784,-2.84559,0
37.922132872045,1360.04,3609.48,355,138.962,-1.2,6.7801,-1.7754,-2.84675,0
38.422132872045,1362.23,3606.96,354.4,138.936,-1.2,6.78118,-1.77239,-2.84791,0
38.922132872045,1364.43,3604.45,353.8,138.911,-1.2,6.78226,-1.76939,-2.84907,0
39.422132872045,1366.62,3601.93,353.2,138.885,-1.2,6.78334,-1.76639,-2.85023,0
39.922132872045,1368.82,3599.41,352.6,138.859,-1.2,6.78443,-1.76339,-2.85138,0
40.422132872045,1371.01,3596.9,352,138.833,-1.2,6.78552,-1.76039,-2.85253,0
40.922132872045,1373.21,3594.39,351.4,138.807,-1.2,6.78662,-1.75738,-2.85368,0
41.422132872045,1375.41,3591.87,350.8,138.781,-1.2,6.78772,-1.75438,-2.85482,0
41.922132872045,1377.61,3589.36,350.2,138.755,-1.2,6.78883,-1.75137,-2.85597,0
42.422132872045,1379.81,3586.85,349.6,138.729,-1.2,6.78994,-1.74837,-2.8571,0
42.922132872045,1382.02,3584.34,349,138.704,-1.2,6.79105,-1.74536,-2.85824,0
43.422132872045,1384.22,3581.83,348.4,138.678,-1.2,6.79217,-1.74235,-2.85937,0
43.922132872045,1386.43,3579.32,347.8,138.652,-1.2,6.79329,-1.73935,-2.8605,0
44.422132872045,1388.64,3576.81,347.2,138.626,-1.2,6.79441,-1.73634,-2.86162,0
44.922132872045,1390.85,3574.3,346.6,138.601,-1.2,6.79554,-1.73333,-2.86274,0
45.422132872045,1393.06,3571.79,346,138.575,-1.2,6.79668,-1.73032,-2.86386,0
45.922132872045,1395.27,3569.28,345.4,138.549,-1.2,6.79781,-1.72731,-2.86498,0
46.422132872045,1397.49,3566.77,344.8,138.524,-1.2,6.79895,-1.7243,-2.86609,0
46.922132872045,1399.71,3564.27,344.2,138.498,-1.2,6.8001,-1.72129,-2.8672,0
47.422132872045,1401.92,3561.76,343.6,138.473,-1.2,6.80125,-1.71828,-2.86831,0
47.922132872045,1404.14,3559.25,343,138.447,-1.2,6.8024,-1.71527,-2.86941,0
48.422132872045,1406.36,3556.75,342.4,138.422,-1.2,6.80356,-1.71225,-2.87051,0
48.922132872045,1408.58,3554.24,341.8,138.396,-1.2,6.80472,-1.70924,-2.87161,0
49.422132872045,1410.81,3551.74,341.2,138.371,-1.2,6.80589,-1.70623,-2.8727,0
49.922132872045,1413.03,3549.24,340.6,138.345,-1.2,6.80705,-1.70321,-2.87379,0
50.422132872045,1415.26,3546.73,340,138.32,-1.2,6.80823,-1.7002,-2.87488,0
50.922132872045,1417.49,3544.23,339.4,138.294,-1.2,6.8094,-1.69718,-2.87596,0
51.422132872045,1419.72,3541.73,338.8,138.269,-1.2,6.81059,-1.69417,-2.87704,0
51.922132872045,1421.95,3539.23,338.2,138.243,-1.2,6.81177,-1.69115,-2.87812,0
52.422132872045,1424.18,3536.72,337.6,138.218,-1.2,6.81296,-1.68813,-2.8792,0
52.922132872045,1426.42,3534.22,337,138.193,-1.2,6.81415,-1.68512,-2.88027,0
53.422132872045,1428.65,3531.72,336.4,138.168,-1.2,6.81535,-1.6821,-2.88134,0
53.922132872045,1430.89,3529.23,335.8,138.142,-1.2,6.81655,-1.67908,-2.8824,0
54.422132872045,1433.13,3526.73,335.2,138.117,-1.2,6.81775,-1.67606,-2.88347,0
54.922132872045,1435.37,3524.23,334.6,138.092,-1.2,6.81896,-1.67304,-2.88453,0
55.422132872045,1437.61,3521.73,334,138.067,-1.2,6.82018,-1.67002,-2.88558,0
55.922132872045,1439.85,3519.23,333.4,138.041,-1.2,6.82139,-1.667,-2.88663,0
56.422132872045,1442.1,3516.74,332.8,138.016,-1.2,6.82261,-1.66398,-2.88768,0
56.922132872045,1444.34,3514.24,332.2,137.991,-1.2,6.82384,-1.66096,-2.88873,0
57.422132872045,1446.59,3511.74,331.6,137.966,-1.2,6.82506,-1.65794,-2.88978,0
57.922132872045,1448.84,3509.25,331,137.941,-1.2,6.8263,-1.65492,-2.89082,0
58.422132872045,1451.09,3506.75,330.4,137.916,-1.2,6.82753,-1.65189,-2.89185,0
58.922132872045,1453.35,3504.26,329.8,137.891,-1.2,6.82877,-1.64887,-2.89289,0
59.422132872045,1455.6,3501.77,329.2,137.866,-1.2,6.83002,-1.64585,-2.89392,0
59.922132872045,1457.85,3499.27,328.6,137.841,-1.2,6.83126,-1.64282,-2.89495,0
60.422132872045,1460.11,3496.78,328,137.816,-1.2,6.83251,-1.6398,-2.89597,0
60.922132872045,1462.37,3494.29,327.4,137.791,-1.2,6.83377,-1.63677,-2.89699,0
61.422132872045,1464.63,3491.8,326.8,137.766,-1.2,6.83503,-1.63375,-2.89801,0
61.922132872045,1466.89,3489.31,326.2,137.741,-1.2,6.83629,-1.63072,-2.89903,0
62.422132872045,1469.15,3486.82,325.6,137.716,-1.2,6.83756,-1.62769,-2.90004,0
62.922132872045,1471.42,3484.33,325,137.691,-1.2,6.83883,-1.62467,-2.90105,0
63.422132872045,1473.68,3481.84,324.4,137.667,-1.2,6.8401,-1.62164,-2.90206,0
63.922132872045,1475.95,3479.35,323.8,137.642,-1.2,6.84138,-1.61861,-2.90306,0
64.422132872045,1478.22,3476.86,323.2,137.617,-1.2,6.84266,-1.61558,-2.90406,0
64.922132872045,1480.49,3474.37,322.6,137.592,-1.2,6.84395,-1.61255,-2.90506,0
65.422132872045,1482.76,3471.88,322,137.568,-1.2,6.84524,-1.60952,-2.90605,0
65.922132872045,1485.04,3469.4,321.4,137.543,-1.2,6.84653,-1.60649,-2.90704,0
66.422132872045,1487.31,3466.91,320.8,137.518,-1.2,6.84783,-1.60346,-2.90803,0
